efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R90,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R97r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
615,4619.835,123.585,0.401,13.269,1.591,0.0,0.0,34.948,1.548,0.0,0.0,256.306,0.0,0.0,0.0,19.618,306.231,0.272,180.059,0.0,89.446,0.0,0.0,0.0,0.359,178.041,0.0,14.293,20.097,0.0,0.586,46.705,0.0,0.0,0.0,1.59,1030.35,622.51,421.215,0.0,32.995,0.599,0.0,695.739,11.167,30.196,12.85,265.021,0.0,0.0,0.0
621,0.0,0.0,0.484,0.0,2.0,0.0,0.0,34.752,1.548,0.0,12.72,93.903,0.0,0.0,0.0,32.392,62.219,0.325,88.328,0.0,33.376,27.787,41.815,0.0,0.37,41.518,0.0,54.827,0.625,0.0,0.614,60.222,0.0,0.0,0.0,18.694,410.694,142.652,178.921,0.0,30.834,0.611,0.0,379.248,0.0,0.371,0.266,46.966,0.0,0.0,0.0
622,4258.486,103.486,0.0,7.114,0.917,0.0,0.0,18.69,1.548,0.0,0.0,186.202,0.096,0.082,0.098,10.928,243.009,0.111,129.753,0.0,66.128,0.0,0.0,0.0,0.118,137.237,0.0,7.876,11.277,0.0,0.0,0.0,0.0,0.0,0.0,0.761,766.915,473.998,304.838,0.0,16.767,0.159,0.0,497.861,6.13,17.465,5.958,222.262,0.0,0.0,0.0
627,3522.759,83.201,0.0,8.909,0.933,7.516,0.0,17.686,1.548,0.0,0.0,159.957,0.093,0.08,0.097,9.08,196.278,0.112,115.268,0.0,57.208,0.0,0.0,0.0,0.118,108.98,0.0,6.572,16.178,0.0,0.0,0.0,0.0,0.0,0.0,0.629,673.443,405.182,264.298,0.0,16.894,0.16,0.0,445.443,9.882,25.269,7.681,140.608,2.512,0.0,0.0
628,4019.116,63.012,0.0,11.009,0.944,24.743,0.0,12.221,1.548,0.0,0.0,120.74,0.111,0.098,0.104,3.527,122.702,0.127,104.525,0.0,43.262,0.0,0.0,0.0,0.125,53.636,0.0,2.514,23.418,0.0,0.0,0.0,0.0,0.0,0.0,0.578,681.301,385.011,202.495,6.302,26.738,0.16,0.0,406.146,17.378,48.008,16.142,0.0,95.347,0.0,0.0
631,0.0,0.0,0.0,0.0,1.254,9.955,0.0,13.427,1.548,0.0,9.154,41.59,0.052,0.031,0.078,12.699,31.51,0.187,43.42,0.0,16.982,16.177,25.826,0.0,0.12,15.456,0.0,20.804,0.59,0.0,0.0,2.917,0.0,0.0,0.0,7.751,202.51,61.874,82.14,0.0,13.375,0.183,0.0,188.899,0.0,0.346,0.224,0.0,8.84,0.0,0.0
632,0.0,0.0,0.0,6.719,1.265,3.692,12.829,23.104,1.548,0.0,0.0,63.662,0.051,0.03,0.078,16.374,47.094,0.194,67.45,0.0,25.801,0.0,0.0,0.0,0.121,21.596,0.0,29.708,12.33,0.0,0.0,0.0,18.796,0.0,0.0,10.026,315.225,93.138,126.662,0.0,22.648,0.184,0.0,294.417,2.333,9.186,5.726,0.0,4.484,0.0,0.0
633,2189.425,63.036,0.0,0.0,0.947,0.0,0.0,13.108,1.548,0.0,5.547,141.295,0.088,0.075,0.095,11.375,170.777,0.17,99.395,0.0,50.133,6.97,11.254,0.0,0.122,99.131,0.0,8.203,0.64,0.0,0.0,4.239,0.0,0.0,0.0,2.289,556.409,335.179,233.462,0.0,12.638,0.167,0.0,385.416,0.0,0.697,0.33,164.438,0.0,0.0,0.0
634,0.0,0.0,0.0,0.0,1.256,9.712,0.356,13.04,1.548,0.0,8.895,40.784,0.052,0.031,0.078,12.333,32.044,0.191,42.913,0.0,17.111,15.911,25.257,0.0,0.12,14.883,0.0,20.233,0.595,0.0,0.0,0.0,0.433,0.0,0.0,7.527,200.165,60.595,80.787,0.0,12.995,0.183,0.0,186.849,0.0,0.349,0.23,0.0,9.175,0.0,0.0
635,2279.888,64.137,0.0,0.0,0.938,0.0,0.0,12.415,1.548,0.0,5.222,139.207,0.088,0.073,0.094,10.771,171.25,0.164,97.897,0.0,49.606,6.529,10.516,0.0,0.116,98.681,0.0,7.747,0.635,0.0,0.0,0.0,0.0,0.0,0.0,1.948,551.713,334.512,229.957,0.0,11.67,0.161,0.0,379.072,0.0,0.69,0.322,165.331,0.0,0.0,0.0
638,0.0,0.0,0.0,6.57,1.252,0.0,12.628,24.13,1.548,0.0,0.0,69.29,0.051,0.03,0.078,17.241,52.424,0.155,70.553,0.0,27.952,0.0,0.0,0.0,0.119,26.282,0.0,34.251,10.668,0.0,0.0,0.0,14.065,0.0,0.0,10.313,329.367,101.464,136.207,0.0,21.304,0.183,0.0,306.767,1.808,7.71,5.222,15.538,0.0,0.0,0.0
640,2614.396,73.548,0.0,6.765,0.948,0.0,4.829,18.723,1.548,0.0,0.0,165.105,0.087,0.072,0.094,11.093,197.05,0.112,118.582,0.0,59.231,0.0,0.0,0.0,0.116,110.486,0.0,8.125,10.745,0.0,0.0,0.0,3.558,0.0,0.0,0.844,665.707,396.44,274.335,0.0,17.212,0.161,0.0,461.146,6.074,15.012,6.303,159.879,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0,1.238,0.0,6.235,17.234,1.548,0.0,5.888,58.085,0.051,0.03,0.078,16.182,45.352,0.169,57.516,0.0,23.534,13.244,19.51,0.0,0.119,23.812,0.0,30.002,0.625,0.0,0.0,0.0,6.435,0.0,0.0,9.657,268.098,86.248,112.97,0.0,15.446,0.182,0.0,249.003,0.0,0.362,0.264,25.064,0.0,0.0,0.0
642,2082.89,60.393,0.0,0.0,0.944,0.0,0.572,12.447,1.548,0.0,5.226,136.428,0.086,0.072,0.094,10.803,165.336,0.163,96.4,0.0,48.697,6.539,10.538,0.0,0.116,95.261,0.0,7.797,0.632,0.0,0.0,0.0,0.421,0.0,0.0,2.01,538.404,324.275,225.944,0.0,11.707,0.161,0.0,374.157,0.0,0.677,0.317,157.578,0.0,0.0,0.0
644,2141.54,60.937,0.0,0.0,0.941,0.623,0.0,12.21,1.548,0.0,5.425,135.201,0.087,0.072,0.094,10.595,164.794,0.163,95.392,0.0,48.233,6.784,10.93,0.0,0.116,94.935,0.0,7.635,0.633,0.0,0.0,0.0,0.0,0.0,0.0,1.947,534.876,322.956,223.691,0.0,11.496,0.161,0.0,369.897,0.0,0.682,0.319,156.754,0.148,0.0,0.0
670,5456.778,105.467,0.171,0.0,0.533,0.905,0.0,0.0,1.548,0.0,0.0,136.298,0.334,0.371,0.266,0.0,207.071,0.133,90.912,0.0,47.755,0.0,0.0,0.0,0.129,117.331,0.0,0.0,0.569,3.694,1.807,0.0,0.0,0.0,0.0,0.0,587.924,375.67,218.149,0.0,0.486,0.0,0.0,342.223,0.0,0.594,0.218,224.063,0.127,0.0,0.0
672,2744.827,49.897,0.0,10.952,0.964,18.96,0.0,17.439,1.548,0.0,0.0,114.031,0.102,0.089,0.1,7.402,112.412,0.129,99.182,0.0,41.249,0.0,0.0,0.0,0.123,48.2,0.0,5.306,22.138,0.0,0.0,0.0,0.0,0.0,0.0,0.61,616.137,341.635,193.133,0.0,26.746,0.161,0.0,388.65,15.9,40.991,16.255,0.0,78.649,0.0,0.0
673,3208.12,50.393,0.0,8.759,0.946,19.974,0.0,9.692,1.548,0.0,0.0,96.579,0.111,0.098,0.104,2.769,97.32,0.128,84.173,0.0,34.626,0.0,0.0,0.0,0.125,44.461,0.0,1.974,18.715,1.209,0.0,0.0,0.0,0.0,0.0,0.206,548.851,309.494,162.069,0.0,15.488,0.16,0.0,327.244,13.719,38.29,10.994,0.0,78.638,0.0,0.0
691,98.835,5.557,0.0,0.0,1.13,12.392,0.0,10.343,1.548,0.0,8.4,56.272,0.06,0.041,0.082,9.203,46.917,0.159,49.874,0.0,21.486,10.807,17.794,0.0,0.116,25.144,0.0,8.263,0.56,0.0,0.0,0.0,0.0,0.0,0.0,3.992,240.112,103.143,102.763,0.0,11.13,0.175,0.0,208.262,0.0,0.405,0.2,0.0,40.597,0.0,0.0
697,3513.251,83.17,0.375,8.949,1.548,7.429,0.0,17.713,1.548,0.0,0.0,159.988,0.0,0.0,0.0,9.075,196.405,0.237,115.393,0.0,57.386,0.0,0.0,0.0,0.308,109.019,0.0,6.569,16.249,0.0,0.511,0.0,0.0,0.0,0.0,0.628,673.235,405.119,264.338,0.0,16.912,0.538,0.0,445.909,9.9,25.354,7.705,141.019,2.468,0.0,0.0
698,4240.64,103.203,0.369,7.177,1.523,0.0,0.0,18.707,1.548,0.0,0.0,185.915,0.0,0.0,0.0,10.902,242.555,0.234,129.708,0.0,66.207,0.0,0.0,0.0,0.305,136.922,0.0,7.858,11.407,0.0,0.506,0.0,0.0,0.0,0.0,0.758,765.645,473.126,304.389,0.0,16.788,0.534,0.0,497.714,6.198,17.656,6.004,221.653,0.0,0.0,0.0
699,2614.63,73.58,0.38,6.829,1.571,0.0,4.775,18.74,1.548,0.0,0.0,165.045,0.0,0.0,0.0,11.064,197.09,0.239,118.66,0.0,59.372,0.0,0.0,0.0,0.311,110.454,0.0,8.104,10.865,0.0,0.516,0.0,3.519,0.0,0.0,0.839,665.491,396.394,274.214,0.0,17.238,0.541,0.0,461.401,6.138,15.168,6.365,159.959,0.0,0.0,0.0
700,0.0,0.0,0.497,6.643,2.06,0.0,12.566,24.145,1.548,0.0,0.0,69.225,0.0,0.0,0.0,17.195,52.417,0.317,70.688,0.0,28.066,0.0,0.0,0.0,0.375,26.249,0.0,34.219,10.781,0.0,0.623,0.0,13.991,0.0,0.0,10.283,328.699,101.34,136.083,0.0,21.296,0.618,0.0,307.186,1.831,7.788,5.267,15.637,0.0,0.0,0.0
701,4016.191,63.033,0.381,11.067,1.57,24.753,0.0,12.193,1.548,0.0,0.0,120.677,0.0,0.0,0.0,3.473,122.679,0.252,104.601,0.0,43.384,0.0,0.0,0.0,0.314,53.557,0.0,2.475,23.549,0.0,0.52,0.0,0.0,0.0,0.0,0.576,680.982,384.868,202.376,6.36,26.782,0.545,0.0,406.414,17.438,48.267,16.208,0.0,95.202,0.0,0.0
706,2124.054,60.694,0.378,0.0,1.561,0.506,0.0,12.211,1.548,0.0,5.454,134.988,0.0,0.0,0.0,10.597,164.509,0.29,95.372,0.0,48.326,6.821,10.99,0.0,0.309,94.745,0.0,7.638,0.633,0.0,0.514,0.0,0.0,0.0,0.0,1.949,533.703,322.218,223.35,0.0,11.496,0.54,0.0,369.832,0.0,0.681,0.319,156.89,0.12,0.0,0.0
708,2236.556,63.299,0.377,0.0,1.556,0.0,0.0,12.378,1.548,0.0,5.289,138.25,0.0,0.0,0.0,10.74,169.765,0.289,97.412,0.0,49.445,6.613,10.653,0.0,0.309,97.795,0.0,7.728,0.635,0.0,0.513,0.0,0.0,0.0,0.0,1.949,547.415,331.631,228.452,0.0,11.637,0.539,0.0,377.3,0.0,0.688,0.322,163.866,0.0,0.0,0.0
709,2162.985,62.401,0.386,0.0,1.575,0.0,0.0,12.941,1.548,0.0,5.553,139.938,0.0,0.0,0.0,11.231,169.16,0.302,98.627,0.0,49.839,6.972,11.252,0.0,0.326,98.226,0.0,8.099,0.639,0.0,0.538,3.622,0.0,0.0,0.0,2.225,551.192,332.126,231.291,0.0,12.418,0.56,0.0,382.45,0.0,0.693,0.328,163.138,0.0,0.0,0.0
711,0.0,0.0,0.491,0.0,2.036,0.0,6.099,17.17,1.548,0.0,5.96,57.865,0.0,0.0,0.0,16.12,45.241,0.329,57.479,0.0,23.586,13.384,19.726,0.0,0.371,23.727,0.0,29.907,0.624,0.0,0.617,0.0,6.29,0.0,0.0,9.616,266.665,85.911,112.531,0.0,15.378,0.613,0.0,248.673,0.0,0.361,0.263,25.255,0.0,0.0,0.0
712,2076.348,60.248,0.379,0.0,1.563,0.0,0.465,12.404,1.548,0.0,5.292,135.982,0.0,0.0,0.0,10.766,164.942,0.29,96.19,0.0,48.701,6.622,10.671,0.0,0.31,95.005,0.0,7.77,0.632,0.0,0.514,0.0,0.342,0.0,0.0,2.0,536.556,323.278,225.177,0.0,11.668,0.54,0.0,373.29,0.0,0.677,0.317,157.551,0.0,0.0,0.0
714,5196.273,73.963,0.0,10.935,0.931,30.04,0.0,7.126,1.548,0.0,0.0,125.743,0.118,0.105,0.107,0.0,130.596,0.127,108.478,0.0,44.744,0.0,0.0,0.0,0.127,57.978,0.0,0.0,24.353,0.0,0.0,0.0,0.0,0.0,0.0,0.56,731.959,418.354,209.496,12.576,26.669,0.158,0.0,419.125,18.46,53.471,16.031,0.0,109.192,0.0,0.0
722,3197.798,50.299,0.382,8.796,1.573,19.941,0.0,9.641,1.548,0.0,0.0,96.293,0.0,0.0,0.0,2.708,97.06,0.253,84.064,0.0,34.667,0.0,0.0,0.0,0.314,44.301,0.0,1.93,18.804,1.221,0.52,0.0,0.0,0.0,0.0,0.201,547.327,308.664,161.578,0.0,15.42,0.545,0.0,326.792,13.746,38.461,11.002,0.0,78.343,0.0,0.0
723,2730.144,49.773,0.389,11.008,1.602,18.918,0.0,17.463,1.548,0.0,0.0,113.898,0.0,0.0,0.0,7.383,112.286,0.256,99.205,0.0,41.348,0.0,0.0,0.0,0.318,48.07,0.0,5.293,22.249,0.0,0.526,0.0,0.0,0.0,0.0,0.608,615.108,341.026,192.918,0.0,26.787,0.549,0.0,388.74,15.937,41.136,16.322,0.0,78.359,0.0,0.0
725,5175.633,73.836,0.376,10.993,1.55,29.969,0.0,7.171,1.548,0.0,0.0,125.609,0.0,0.0,0.0,0.0,130.458,0.249,108.498,0.0,44.847,0.0,0.0,0.0,0.311,57.834,0.0,0.0,24.477,0.0,0.515,0.0,0.0,0.0,0.0,0.558,730.946,417.751,209.277,12.538,26.715,0.542,0.0,419.207,18.51,53.684,16.1,0.0,108.831,0.0,0.0
726,10644.805,208.491,0.0,0.0,0.887,0.0,0.0,0.797,1.548,0.0,0.0,256.413,0.117,0.107,0.107,0.69,386.145,0.185,171.515,0.0,89.914,0.0,0.0,0.0,0.133,218.572,0.0,0.481,0.692,0.0,0.0,0.0,0.0,0.0,0.0,2.431,1108.191,707.861,410.905,94.17,17.107,0.165,0.0,646.061,0.0,0.938,0.43,448.893,0.0,0.0,0.0
728,1839.197,24.072,0.153,0.0,0.556,15.77,0.0,0.0,1.548,0.0,5.417,60.858,0.278,0.302,0.24,0.0,64.222,0.133,48.932,0.0,21.856,6.704,10.885,0.0,0.112,36.232,0.0,0.0,0.58,1.737,1.918,0.0,0.0,0.0,0.0,0.0,290.894,164.794,102.522,0.0,0.577,0.0,0.0,191.324,0.0,0.584,0.235,13.278,44.824,0.0,0.0
729,0.0,0.0,0.503,6.799,2.081,3.728,12.752,23.112,1.548,0.0,0.0,63.554,0.0,0.0,0.0,16.317,47.05,0.358,67.559,0.0,25.901,0.0,0.0,0.0,0.379,21.54,0.0,29.651,12.463,0.0,0.63,0.0,18.673,0.0,0.0,9.991,314.398,92.939,126.463,0.0,22.64,0.622,0.0,294.726,2.361,9.281,5.781,0.0,4.511,0.0,0.0
732,0.0,0.0,0.0,0.0,1.333,0.623,40.763,0.777,1.548,0.0,0.0,63.452,0.05,0.028,0.077,0.943,42.752,0.23,74.812,0.0,25.489,0.0,0.0,0.0,0.125,25.673,0.0,2.888,0.64,0.0,0.0,0.0,91.788,0.0,0.0,11.005,354.418,82.53,133.097,22.679,20.384,0.189,0.0,333.109,0.0,0.316,0.276,0.0,0.386,0.0,0.0
733,0.0,0.0,0.0,0.0,1.32,0.0,38.165,2.538,1.548,0.0,0.0,66.039,0.05,0.028,0.077,2.893,44.909,0.224,75.729,0.0,26.395,0.0,0.0,0.0,0.124,26.281,0.0,8.335,0.812,0.0,0.0,0.0,73.572,0.0,0.0,12.207,357.47,87.474,136.867,20.945,21.115,0.188,0.0,335.915,0.0,0.397,0.479,3.743,0.0,0.0,0.0
736,1799.28,21.287,0.157,0.0,0.559,17.184,0.0,0.0,1.548,0.0,5.447,58.997,0.289,0.314,0.245,0.0,60.523,0.139,49.022,0.0,21.15,6.749,10.969,0.0,0.115,33.572,0.0,0.0,0.594,1.811,1.922,0.0,0.0,0.0,0.0,0.0,299.263,168.439,99.484,0.0,0.633,0.0,0.0,191.563,0.0,0.63,0.257,0.0,73.327,0.0,0.0
738,0.0,0.0,0.498,0.0,2.063,9.913,0.0,13.081,1.548,0.0,9.103,40.734,0.0,0.0,0.0,12.371,31.551,0.351,42.927,0.0,17.035,16.169,25.741,0.0,0.376,14.986,0.0,20.29,0.592,0.0,0.625,1.223,0.0,0.0,0.0,7.549,198.909,60.532,80.591,0.0,13.03,0.619,0.0,186.674,0.0,0.347,0.227,0.0,9.048,0.0,0.0
742,215.542,13.947,0.0,0.0,1.137,0.0,31.117,1.072,1.548,0.0,0.0,106.738,0.058,0.039,0.081,0.997,87.19,0.16,93.591,0.0,40.187,0.0,0.0,0.0,0.116,49.363,0.0,0.884,0.588,0.0,0.0,0.0,25.279,0.0,0.0,4.94,447.521,189.797,195.192,22.238,19.835,0.176,0.0,391.717,0.0,0.43,0.24,35.356,0.0,0.0,0.0
743,339.633,11.791,0.0,0.554,1.132,3.06,31.362,0.314,1.548,0.0,0.0,101.571,0.062,0.043,0.083,0.0,80.547,0.141,93.479,0.0,38.221,0.0,0.0,0.0,0.118,40.356,0.0,0.0,1.465,0.0,0.0,0.0,27.297,0.0,0.0,3.971,457.461,195.282,186.222,22.444,24.092,0.175,0.0,390.559,1.271,2.045,1.037,0.0,42.414,0.0,0.0
744,2716.705,33.035,0.0,0.637,0.954,25.012,0.0,0.299,1.548,0.0,7.948,86.322,0.101,0.088,0.1,0.0,89.421,0.12,71.476,0.0,31.02,9.85,16.0,0.0,0.122,46.19,0.0,0.0,1.724,0.0,0.0,0.0,0.0,0.0,0.0,1.324,440.277,248.863,145.27,12.869,12.435,0.161,0.0,278.889,1.298,3.757,1.711,0.0,100.775,0.0,0.0
745,54.068,3.962,0.458,0.0,1.899,12.052,0.0,10.639,1.548,0.0,8.48,53.095,0.0,0.0,0.0,9.539,43.31,0.31,48.245,0.0,20.594,11.019,18.181,0.0,0.354,23.169,0.0,9.275,0.549,0.0,0.588,0.0,0.0,0.0,0.0,4.399,228.449,93.027,98.17,0.0,11.16,0.593,0.0,202.983,0.0,0.373,0.183,0.0,35.199,0.0,0.0
748,0.0,0.0,0.498,0.0,2.065,9.818,0.141,12.925,1.548,0.0,9.0,40.402,0.0,0.0,0.0,12.223,31.812,0.353,42.722,0.0,17.101,16.071,25.52,0.0,0.376,14.743,0.0,20.058,0.594,0.0,0.624,0.0,0.172,0.0,0.0,7.457,197.963,60.007,80.039,0.0,12.875,0.619,0.0,185.851,0.0,0.349,0.229,0.0,9.209,0.0,0.0
750,10870.076,211.34,0.0,0.0,0.886,0.745,0.0,0.0,1.548,0.0,0.0,257.125,0.118,0.107,0.107,0.0,388.094,0.186,171.956,0.0,90.149,0.0,0.0,0.0,0.133,219.635,0.0,0.0,0.692,0.0,0.0,0.0,0.0,0.0,0.0,2.425,1113.553,711.47,411.92,99.657,17.113,0.165,0.0,647.523,0.0,0.941,0.432,451.922,0.105,0.0,0.0
752,194.067,10.699,0.0,0.0,1.164,1.231,32.302,0.0,1.548,0.0,0.0,98.009,0.057,0.037,0.081,0.0,76.525,0.168,90.155,0.0,37.199,0.0,0.0,0.0,0.117,42.018,0.0,0.0,0.602,0.0,0.0,0.0,27.608,0.0,0.0,4.666,429.314,170.435,182.3,23.295,21.171,0.178,0.0,380.843,0.0,0.435,0.262,17.531,8.8,0.0,0.0
753,2703.266,36.038,0.0,0.0,0.958,22.452,0.0,0.0,1.548,0.0,8.193,88.671,0.095,0.081,0.097,0.0,95.307,0.174,70.126,0.0,31.928,10.128,16.434,0.0,0.12,51.996,0.0,0.0,0.663,0.0,0.0,0.0,0.0,0.0,0.0,1.95,415.13,236.752,149.047,13.924,10.514,0.161,0.0,273.937,0.0,0.791,0.377,24.037,55.196,0.0,0.0
764,188.44,7.69,0.117,0.0,0.598,1.478,15.853,0.0,1.548,0.0,0.0,54.765,0.18,0.178,0.194,0.0,43.888,0.123,49.742,0.0,20.575,0.0,0.0,0.0,0.079,26.128,0.0,0.0,0.555,2.489,2.203,0.0,13.044,0.0,0.0,0.0,241.208,102.973,100.317,0.0,0.59,0.0,0.0,207.785,0.0,0.405,0.194,10.024,10.145,0.0,0.0
766,149.886,5.451,0.117,0.0,0.605,1.877,16.14,0.0,1.548,0.0,0.0,51.635,0.179,0.176,0.193,0.0,40.03,0.133,48.641,0.0,19.477,0.0,0.0,0.0,0.079,23.577,0.0,0.0,0.563,2.636,2.23,0.0,14.074,0.0,0.0,0.0,235.609,96.91,95.56,0.0,0.652,0.0,0.0,204.294,0.0,0.414,0.205,0.0,26.703,0.0,0.0
809,5476.987,107.592,0.0,0.0,0.889,0.0,0.0,0.797,1.548,0.0,0.0,141.088,0.118,0.108,0.108,0.69,213.454,0.174,94.19,0.0,49.62,0.0,0.0,0.0,0.136,120.94,0.0,0.482,0.605,3.499,0.0,0.0,0.0,0.0,0.0,0.055,606.437,387.321,225.948,0.0,1.253,0.167,0.0,354.798,0.0,0.691,0.276,232.372,0.0,0.0,0.0
812,0.0,0.0,0.0,0.0,1.343,0.612,21.061,0.417,1.548,0.0,0.0,32.305,0.05,0.028,0.077,0.449,21.65,0.234,39.506,0.0,13.116,0.0,0.0,0.0,0.126,14.93,0.0,1.787,0.579,2.219,0.0,0.0,49.271,0.0,0.0,0.401,186.4,41.487,68.61,0.0,0.992,0.19,0.0,176.367,0.0,0.288,0.205,0.0,0.351,0.0,0.0
815,0.0,0.0,0.0,0.0,1.324,0.0,19.511,1.596,1.548,0.0,0.0,35.347,0.05,0.028,0.077,1.643,23.971,0.221,41.421,0.0,14.235,0.0,0.0,0.0,0.124,15.864,0.0,6.124,0.693,2.09,0.0,0.0,36.7,0.0,0.0,1.328,194.745,46.576,73.742,0.0,2.117,0.188,0.0,183.967,0.0,0.347,0.339,3.689,0.0,0.0,0.0
816,185.159,10.54,0.0,0.0,1.107,0.0,15.726,0.9,1.548,0.0,0.0,63.308,0.061,0.042,0.083,0.794,54.023,0.154,53.798,0.0,23.702,0.0,0.0,0.0,0.115,32.336,0.0,0.699,0.554,2.21,0.0,0.0,12.375,0.0,0.0,0.315,260.413,118.101,113.921,0.0,1.408,0.174,0.0,222.761,0.0,0.404,0.191,27.183,0.0,0.0,0.0
838,1861.865,23.359,0.0,0.571,0.956,17.185,0.0,0.289,1.548,0.0,5.206,59.772,0.102,0.089,0.1,0.0,60.944,0.121,50.248,0.0,21.524,6.464,10.506,0.0,0.123,33.263,0.0,0.0,1.545,1.842,0.0,0.0,0.0,0.0,0.0,0.0,310.693,174.778,100.728,0.0,1.077,0.161,0.0,196.228,1.173,2.876,0.754,0.0,70.731,0.0,0.0
846,299.862,8.648,0.0,0.497,1.099,2.821,15.239,0.301,1.548,0.0,0.0,56.98,0.068,0.05,0.086,0.0,46.193,0.138,52.356,0.0,21.294,0.0,0.0,0.0,0.118,25.961,0.0,0.0,1.273,2.727,0.0,0.0,12.844,0.0,0.0,0.0,264.54,120.625,102.879,0.0,1.12,0.173,0.0,216.184,1.021,1.549,0.669,0.0,31.263,0.0,0.0
853,3484.204,49.914,0.0,7.332,0.934,20.56,0.0,4.8,1.548,0.0,0.0,85.142,0.118,0.105,0.107,0.0,86.905,0.128,74.402,0.0,30.327,0.0,0.0,0.0,0.127,41.949,0.0,0.0,16.461,2.008,0.0,0.0,0.0,0.0,0.0,0.0,502.016,285.758,142.013,0.0,8.146,0.158,0.0,287.795,12.175,35.93,7.223,0.0,77.998,0.0,0.0
860,5458.195,105.649,0.0,0.0,0.888,0.745,0.0,0.0,1.548,0.0,0.0,136.451,0.119,0.109,0.108,0.0,207.519,0.167,91.032,0.0,47.984,0.0,0.0,0.0,0.136,117.54,0.0,0.0,0.569,3.714,0.0,0.0,0.0,0.0,0.0,0.0,588.643,376.164,218.365,0.0,0.486,0.168,0.0,342.679,0.0,0.594,0.218,225.105,0.104,0.0,0.0
870,2621.722,30.543,0.0,0.0,0.956,24.961,0.0,0.0,1.548,0.0,8.241,85.211,0.1,0.086,0.099,0.0,88.587,0.181,70.011,0.0,30.639,10.2,16.571,0.0,0.122,46.558,0.0,0.0,0.686,0.0,0.0,0.0,0.0,0.0,0.0,2.132,426.994,241.38,143.468,12.988,11.561,0.161,0.0,273.382,0.0,0.871,0.421,0.0,103.64,0.0,0.0
872,0.0,0.0,0.504,0.0,2.156,0.625,41.554,0.0,1.548,0.0,0.0,62.279,0.003,0.002,0.005,0.0,41.812,0.409,74.587,0.0,25.218,0.0,0.0,0.0,0.393,25.747,0.0,0.0,0.65,0.0,0.638,0.0,101.739,0.0,0.0,10.085,353.059,80.146,131.451,24.855,19.702,0.625,0.0,332.581,0.0,0.317,0.289,0.0,0.383,0.0,0.0
877,112.973,6.111,0.0,0.0,1.201,1.728,33.423,0.0,1.548,0.0,0.0,88.449,0.055,0.034,0.08,0.0,65.893,0.178,85.897,0.0,33.956,0.0,0.0,0.0,0.118,35.344,0.0,0.0,0.602,0.0,0.0,0.0,31.911,0.0,0.0,4.77,405.401,145.692,168.419,23.132,22.178,0.18,0.0,367.448,0.0,0.406,0.261,0.0,32.337,0.0,0.0
880,1838.487,25.744,0.0,0.0,0.959,14.923,0.0,0.0,1.548,0.0,5.44,62.127,0.094,0.08,0.097,0.0,66.853,0.159,49.02,0.0,22.43,6.728,10.917,0.0,0.12,37.965,0.0,0.0,0.574,1.709,0.0,0.0,0.0,0.0,0.0,0.0,288.101,164.233,104.472,0.0,0.551,0.162,0.0,191.613,0.0,0.563,0.225,20.469,32.415,0.0,0.0
882,10707.194,209.526,0.372,0.0,1.489,0.0,0.0,0.615,1.548,0.0,0.0,256.9,0.0,0.0,0.0,0.532,387.214,0.317,171.95,0.0,90.278,0.0,0.0,0.0,0.332,219.209,0.0,0.371,0.692,0.0,0.544,0.0,0.0,0.0,0.0,2.428,1110.875,709.75,411.65,95.766,17.124,0.567,0.0,647.627,0.0,0.938,0.43,451.11,0.0,0.0,0.0
887,0.0,0.0,0.527,0.0,2.176,0.0,38.59,2.096,1.548,0.0,0.0,65.563,0.0,0.0,0.0,2.419,44.515,0.398,75.796,0.0,26.371,0.0,0.0,0.0,0.394,26.251,0.0,7.147,0.811,0.0,0.656,0.0,76.854,0.0,0.0,12.055,356.7,86.439,136.223,21.343,20.917,0.641,0.0,336.287,0.0,0.394,0.478,3.677,0.0,0.0,0.0
888,1767.616,21.045,0.0,0.0,0.959,17.098,0.0,0.0,1.548,0.0,5.501,58.671,0.099,0.086,0.099,0.0,60.155,0.167,48.772,0.0,21.153,6.817,11.08,0.0,0.122,33.344,0.0,0.0,0.593,1.807,0.0,0.0,0.0,0.0,0.0,0.0,297.199,167.159,98.956,0.0,0.633,0.161,0.0,190.681,0.0,0.628,0.257,0.0,72.794,0.0,0.0
890,173.616,12.175,0.457,0.0,1.892,0.0,31.498,0.859,1.548,0.0,0.0,103.692,0.0,0.0,0.0,0.809,83.437,0.312,92.321,0.0,39.3,0.0,0.0,0.0,0.353,47.251,0.0,0.736,0.588,0.0,0.586,0.0,25.952,0.0,0.0,4.935,438.464,181.013,190.842,22.49,19.934,0.592,0.0,387.848,0.0,0.42,0.238,32.361,0.0,0.0,0.0
